subject_name,uid,chapter_id,section_id,module_id
Biology,274@1,4,4,14f17ea6-1853-4b32-a834-576eb6dfeb67
Biology,282@1,4,5,10b53780-2949-45e7-961b-aafefeec467a
Biology,281@1,4,5,10b53780-2949-45e7-961b-aafefeec467a
Biology,324@1,4,5,10b53780-2949-45e7-961b-aafefeec467a
Biology,326@1,4,5,10b53780-2949-45e7-961b-aafefeec467a
Biology,332@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,289@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,329@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,331@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,330@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,327@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,288@1,4,6,736d0748-2d71-4db3-90bd-16ef0a9ad64d
Biology,9@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,10@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,12@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,15@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,1614@1,20,3,b4e739c3-be08-4216-9e15-288ac678bb30
Biology,18@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,14@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,13@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,19@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,21@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,40@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,49@1,2,1,7636a3bf-eb80-4898-8b2c-e81c1711b99f
Biology,25@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,26@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,79@1,2,1,7636a3bf-eb80-4898-8b2c-e81c1711b99f
Biology,1616@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1607@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,41@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,187@1,3,2,ea44b8fa-e7a2-4360-ad34-ac081bcf104f
Biology,151@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,214@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,217@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,155@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,195@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,202@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,333@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,356@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,358@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,221@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,343@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,357@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,362@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,166@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,364@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,338@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,346@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,334@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,234@1,4,1,e98bdaec-4060-4b43-ac70-681555a30e22
Biology,363@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,337@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,372@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,348@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,378@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,379@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,359@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,385@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,335@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,344@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,164@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,349@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,384@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,75@1,2,1,7636a3bf-eb80-4898-8b2c-e81c1711b99f
Biology,369@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,222@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,225@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,336@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,371@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,128@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,125@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,192@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,1603@1,20,3,b4e739c3-be08-4216-9e15-288ac678bb30
Biology,1599@1,20,3,b4e739c3-be08-4216-9e15-288ac678bb30
Biology,38@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,24@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,76@1,2,1,7636a3bf-eb80-4898-8b2c-e81c1711b99f
Physics,2318@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Physics,2250@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Physics,2248@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Physics,2325@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,158@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,159@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,220@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,147@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,373@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,339@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,377@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,347@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,361@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,388@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,366@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,386@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Physics,2709@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Biology,382@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,137@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,139@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,138@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,197@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Physics,2591@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2593@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2633@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2634@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2592@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2639@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,17@1,1,2,6a0568d8-23d7-439b-9a01-16e4e73886b3
Biology,193@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,33@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,3@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,5@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,6@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,8@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,1@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Biology,7@1,1,1,ad9b9d37-a5cf-4a0d-b8c1-083fcc4d3b0c
Physics,2356@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,136@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,204@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,116@1,3,2,ea44b8fa-e7a2-4360-ad34-ac081bcf104f
Biology,198@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,209@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,175@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,169@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,174@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,110@1,3,2,ea44b8fa-e7a2-4360-ad34-ac081bcf104f
Biology,129@1,3,3,73b3ac54-811c-4bce-a9dd-e83f8c0dda77
Biology,1482@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,1589@1,20,2,67322fde-a447-4caa-94f6-2c072d3bda66
Biology,1423@2,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1355@2,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1429@2,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1361@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1351@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1638@1,20,2,67322fde-a447-4caa-94f6-2c072d3bda66
Biology,1364@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,414@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,417@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,411@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,415@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,457@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,389@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,469@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,413@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,455@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,420@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,412@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,468@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,390@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,444@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,490@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,491@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,394@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,397@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,471@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,401@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,409@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,472@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,1368@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,474@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,398@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,461@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,1371@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,475@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,1367@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1366@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,425@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,396@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,450@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,489@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,1398@1,18,2,9e805c7d-3865-4666-85ba-34c01660bf84
Biology,493@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,1520@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,1395@1,18,2,9e805c7d-3865-4666-85ba-34c01660bf84
Biology,451@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,1449@1,18,2,9e805c7d-3865-4666-85ba-34c01660bf84
Biology,492@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,1521@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,1479@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,1478@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,219@1,3,4,23ff3343-6924-4c37-8a08-876db2e9e242
Biology,1397@1,18,2,9e805c7d-3865-4666-85ba-34c01660bf84
Biology,424@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,423@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,467@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,464@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Physics,2386@1,5,5,1f0bcd44-86e1-4c34-af1e-3de348baa8d4
Physics,2598@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2256@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Physics,1935@1,2,2,be8818d0-2dba-4bf3-859a-737c25fb2c99
Biology,433@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,431@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,430@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,458@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,118@1,3,2,ea44b8fa-e7a2-4360-ad34-ac081bcf104f
Biology,1571@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1572@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1573@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,173@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,1591@1,20,2,67322fde-a447-4caa-94f6-2c072d3bda66
Biology,1640@1,20,2,67322fde-a447-4caa-94f6-2c072d3bda66
Biology,172@1,3,5,db3ce6d5-01bd-4ac5-a641-de285fdac0f1
Biology,1365@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,1370@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Biology,320@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,266@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,374@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,315@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,342@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,301@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Biology,250@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Biology,251@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Physics,2441@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,352@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,380@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,267@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,318@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,247@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Biology,84@1,2,2,be8818d0-2dba-4bf3-859a-737c25fb2c99
Biology,340@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,387@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,305@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Physics,2632@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Physics,2511@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Physics,2454@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Physics,2534@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Physics,2480@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Physics,2424@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Physics,2742@1,8,3,f829b3bd-472d-4885-a0a4-6fea3252e2b2
Physics,2759@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Physics,2657@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Physics,2718@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Physics,2654@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Physics,2723@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Physics,2748@1,8,3,f829b3bd-472d-4885-a0a4-6fea3252e2b2
Physics,2695@1,8,3,f829b3bd-472d-4885-a0a4-6fea3252e2b2
Physics,2455@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,483@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,440@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,441@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,466@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,437@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,476@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,460@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,478@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,479@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,456@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,435@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,434@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,480@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,442@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,486@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,407@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,427@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,428@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,1569@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,438@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,484@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,1630@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1575@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1570@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,1574@1,20,1,5e2228c5-a640-42d4-8fec-2e8b668708d7
Biology,447@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,402@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,462@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Physics,2380@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Physics,2381@1,5,4,0a64c993-2b3c-4cd6-94f8-1d864df896ce
Biology,502@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,516@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,510@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,556@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,503@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,509@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,513@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,517@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,549@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,505@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,521@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,465@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,512@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,504@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,552@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,555@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,559@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,508@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,524@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,520@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,547@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,548@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,553@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,561@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,551@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,514@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,507@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,525@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,522@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,519@1,7,4,c1e00705-ab75-4c24-8c6c-5d983c3cca49
Biology,506@1,7,2,75fabe48-5fbc-458b-9062-010dd3886ae5
Biology,473@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,515@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,1369@1,18,1,b2589c4b-ef62-48a1-982a-724236ff26b5
Physics,2659@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Physics,2717@1,8,1,48242857-59d1-4b46-a7e2-f27c33299f56
Biology,485@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,439@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,482@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,295@1,4,1,e98bdaec-4060-4b43-ac70-681555a30e22
Biology,488@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,360@1,5,3,e97f68fb-49fa-47ba-875b-6b1d59d8f11b
Biology,511@1,7,3,b58b6923-aad7-4c62-907e-fb0c0ba08f44
Biology,406@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,426@1,6,2,ed5df737-77ff-452c-b91e-a2c2dad59606
Biology,453@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,452@1,6,5,99c09a74-d755-47ec-a38d-f6cc1aa5a6a7
Biology,370@1,5,1,a1a2f03a-701f-4e7a-ae0e-d8087880c6fd
Biology,1483@1,19,1,38ad6783-a1f0-472e-8d3c-28cf336f1d3c
Biology,381@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,410@1,6,1,77d140f0-5582-48ad-9119-79bdb81fbc70
Biology,481@1,6,3,16b284a1-de63-4e08-910a-8baf1b94fc1e
Biology,443@1,6,4,1d93a84f-d3e4-498b-99fb-36f389084856
Biology,265@1,4,3,a4ea5574-8c29-4a6d-a9af-3301ed2fdaa0
Biology,354@1,5,2,40e1947a-5a8b-4314-a9e7-bae3cedb885d
Biology,248@1,4,2,003aedba-f354-4e57-ba45-f8b4eda66e12
Biology,655@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,670@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,671@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,695@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,719@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
Biology,706@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,697@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,715@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,660@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,657@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,658@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,664@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,703@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,705@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,676@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,714@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,718@1,9,2,1f8a0ca4-24a2-44fd-9706-f43ac0a5904e
Biology,678@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
Biology,680@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
Biology,681@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
Biology,682@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
Biology,698@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,701@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,732@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,734@1,9,4,c90e0c3f-d259-40ae-845f-6cb0a364e388
Biology,666@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,669@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,711@1,9,1,d5ef65df-70bb-4cd6-8377-4c0f315c9e97
Biology,688@1,9,3,b13912c1-d7fb-4f5f-9b8a-04a0ee9ed00f
